Name,id_Number,ExposureTime
Thomas Howard,94255195404049879,22.0
David Clark,69467201912309325,22.0
Brian Macdonald,40198197909167587,22.0
Ann Alguire,12965196112205095,22.0
Luis Charleston,99431196901292843,22.0
Bobby Robinson,55294200204161480,22.0
Dominique Gaines,42566196408179580,22.0
Stephen Smith,16041196505033549,22.0
Corey Ortiz,46238194212092866,22.0
Jesse Williams,89636193410178493,22.0
Bryan Hewlett,53509200206258890,22.0
Justin Smith,93872195905254739,22.0
Bettie Gallagher,71965194102239323,22.0
Patrick Sandoval,63124193007253995,22.0
Miguel Munoz,99925198405045522,22.0
Cristobal Ward,41465201001252222,22.0
Anthony Park,73973198103068917,22.0
Pamela Brown,32616196706306281,22.0
Demetrius Sherwood,59175197404307547,22.0
Antonia Cox,15948194802039885,22.0
Kendra Rieves,91033196308116275,22.0
Dan Welch,28296196009162453,22.0
Randall Ching,31764199710306674,22.0
Shirley Roth,20484196709155192,22.0
Paula Garrett,92527200912178652,22.0
Amber James,22908201901272402,22.0
Gail Matthews,10767201010045409,22.0
Joshua Butler,41919194405192795,22.0
Lisa Anderson,33670201905225746,22.0
Bruce Jersey,50110196204031101,22.0
Gertrude Landry,52578198006013655,22.0
Maria Verity,31500198201114814,22.0
Thomas Green,43937195104074792,22.0
Frank Reasoner,85604197010138534,22.0
Benjamin Otero,87452194305245018,22.0
Clemmie Carroll,21404198709241021,22.0
Destiny Clark,91661199412286095,22.0
Mark Brown,38670198310181214,22.0
Noelle Rowe,48058194707275536,22.0
Gerald Rollins,10595197707133098,22.0
Steve Mai,29632194205278857,22.0
Mamie Rynearson,12530194109048035,22.0
Shannon Racki,58128197908049635,22.0
Linda Raborn,16977201308268199,22.0
Chad Welchel,37011200504298322,22.0
Kristen Lor,48576193209256627,22.0
Claire Teague,40676195401057988,22.0
Bob Bakke,16809200012136637,22.0
Edward Gibbs,83520194004278874,22.0
David Lacy,57887198209151020,22.0
Jesus Flaim,29906199607032481,22.0
Harold Mcintosh,36544200604188209,22.0
Jorge Roth,88342199510106151,22.0
Louise Houston,11809196003073450,22.0
Ginger Wells,13926195802151334,22.0
Samantha Mauro,79724200810199200,22.0
Mark Thompson,18964196104111652,22.0
Manuel Bowen,21629201511037119,22.0
Juan Cunningham,92971200605274898,22.0
Ray Morgan,44380198201303553,22.0
Angel Flanigan,79536195602015892,22.0
Sandra Smith,79834201405204644,22.0
Raul Davis,68490199107206745,22.0
Benny Adams,75316199710094508,22.0
William Winters,59341193403049168,22.0
Ethel Hill,13272194808184371,22.0
Joseph Womack,64437201908062982,22.0
Margaret Brown,68558201804067943,22.0
Paul Sell,38770194601221669,22.0
Manuela Thibodeaux,74683200111243636,22.0
Steven Satchell,61841197811195442,22.0
Teresa Meek,94372199911118648,22.0
Mary Garibay,56257193805131617,22.0
Linda Adams,51118201810138214,22.0
Robert Little,18322196210069998,22.0
George Espinoza,98550197401264628,22.0
Alida Chauez,96428201307249025,22.0
Jacob Carrozza,80054198408164260,22.0
Anita Priest,64064198912248842,22.0
Lewis Freed,71016195707215601,22.0
Deandre Perona,68337199007239619,22.0
Lisa Nemeth,21738196503267720,22.0
Jeffrey Glover,32904195309297619,22.0
Ellen Hastings,32650195306242360,22.0
David Ramos,13459200602062840,22.0
Johnathan Moore,58692193111026292,22.0
Jeffrey Frazier,26142193010125601,22.0
Richard Falco,97313198712043716,22.0
Bertha Cervantes,30139193412217176,22.0
Ashley Morris,94981201411287235,22.0
Samuel Avant,89281200911175917,22.0
Daniel Cave,10791199108086260,22.0
Robert Serrano,74758195302129855,22.0
Casey Montalvo,92482200706075064,22.0
William Flores,84594201709109070,22.0
Kerry Keeter,58108195008271101,22.0
Kathryn Jenkins,78804193910113418,22.0
Julie Brooks,50177196703024855,22.0
Alice Schneider,98642197112292680,22.0
William Wene,81102199111138767,22.0
Nick Perea,41737195611273538,22.0
Wayne Moore,82935197102281977,22.0
Deborah Funke,30207196805048640,22.0
James Harper,20581194805137327,22.0
Patricia Arreola,35563198711069658,22.0
Lynn Ogawa,39556196708015310,22.0
Jennifer Cullins,79392199211197629,22.0
Dewayne Bowman,92298193305154341,22.0
Marvin Garcia,38894193301224251,22.0
Anna Woolfolk,58551198502135852,22.0
Francine Lancaster,73850200603287998,22.0
Mary Sorensen,75285196103119741,22.0
Luis Bonar,25608200405012014,22.0
Frederick Neal,29279200712152248,22.0
Thomas Dunn,41867198208276582,22.0
Nicholas Fischer,67811197312265240,22.0
Alvin Cuadrado,86259198409276220,22.0
Elinor Warren,35953196411041509,22.0
Walter Jones,35669193812167126,22.0
Isaias Pena,64887195901035555,22.0
Kimberly White,57918197008187122,22.0
Kari Palmer,38049197011191561,21.0
Guadalupe Thomas,47339201205094969,21.0
Hector Kennedy,97658194108063809,21.0
Henry Ford,12310194002074186,21.0
Deshawn Tilton,29948196611219100,21.0
Christopher Wright,42216194312243223,21.0
Ashleigh Savage,18246201507074665,21.0
Edward Williams,48072194910061755,21.0
John Pope,99298197708056251,21.0
Martha Hunter,42395196701295252,21.0
Helen Flowers,17420194010064540,21.0
Chris Fletcher,12476198811092369,21.0
James Baber,59542198804304781,21.0
Linda Liedtke,22346196010171173,21.0
Gaye Anderson,34870200512028094,21.0
Janis Neff,17938200606105891,21.0
Robert Brown,81327193507206024,21.0
David Shannon,27776199308166392,21.0
Marian Patron,20025200710289340,21.0
Freddy Morgan,20878197612112241,21.0
Mary Martinie,70040200606307682,21.0
Caroline Becker,36269199206189990,21.0
Thomas Odell,32047199808238882,21.0
Shay Nightingale,24665199904154536,21.0
Ruth Burke,16089201311015437,21.0
Jackie Todd,30536197301148708,21.0
Coleen Houser,14536196304183995,21.0
Joe Leach,53049198712108440,21.0
Nan Zolocsik,95085197407177515,21.0
Geoffrey Kye,29393199410258652,21.0
Roxanne Thompson,32793200806152465,21.0
Earnest Russell,31166200006183556,21.0
Joseph Garza,57251196501053480,21.0
Nicole Walker,85201201809256419,21.0
Kevin Decker,52088196401075408,21.0
Mary Browne,59349200008028793,21.0
Douglas Groff,49640198907195783,21.0
Todd Kalichman,57327198210297141,21.0
Philip Koenig,66464195710176072,21.0
Lowell Kern,25523200807192518,21.0
Sandra Taylor,98982195310271752,21.0
Diana Nabzdyk,25679195907046661,21.0
Evelyn Squire,84542194608026014,21.0
Harold Nance,98895195111101225,21.0
Carol Walker,61473194605251734,21.0
Janet Jones,25695196705235962,21.0
Sean Bryant,21216194906136436,21.0
David Slade,87804199311025683,21.0
Paul Scott,59280194706138365,21.0
Matthew Forman,48688201107045745,21.0
Joe Teasley,45877199612203176,21.0
Harold Mears,31333194511148904,21.0
Sonia Clutter,16623199801089695,21.0
Marion Rodriguez,68247194803138906,21.0
Holly Munos,56997194911038262,21.0
Cheryl Burnette,39472196801077578,21.0
Sara Swayne,40610195807017825,21.0
Wendy Briggs,90201199902237332,21.0
Dennis Griglen,29467201504276027,21.0
Joy Laigle,31535199901201575,21.0
Shari Davidson,48214197110279393,21.0
John Floyd,88116196401041946,21.0
Florence Garretson,57945197805187886,21.0
Joe Sawyer,12584193708119654,21.0
Bill Stanphill,75852198102238515,21.0
James Fernandez,65212200607176289,21.0
Mary Chancey,18451195712125963,21.0
Brian Amundson,92394198206268913,21.0
Miguel Colvin,80649196712149170,21.0
Alice Dunbar,51474199406304569,21.0
Jenise Boyd,16344194012076234,21.0
Moises Bridgett,36835199205093723,21.0
James Harms,70253195404079556,21.0
Harold Stern,37136193509216493,21.0
Renee Moore,62184195808123149,21.0
Fatima Sanchez,96389199203246614,21.0
Arthur Schneider,35367201903275573,21.0
Trent Sykes,66558193011153471,21.0
Roosevelt Mowers,69247198406204233,21.0
Heidi Tenery,65556200608145566,21.0
Shirley Wilds,82049198311238229,21.0
Theodore Garcia,29874201601283805,21.0
Mathilda Willardson,60156199911264620,21.0
Frederick Cannady,99558200704113549,21.0
Jennifer Stafford,84017198312126474,21.0
Scott Arnold,62765197701311611,21.0
Linda Singh,64702193407149869,21.0
Kenneth Elliott,70478199210204427,21.0
Kellie Stanton,76563196410119991,21.0
Sonya Carlson,78146199903168984,21.0
Maria Schaaf,28015199310233608,21.0
Nathanael Johnson,65437195804196038,21.0
Kristi Holland,39203200609277397,21.0
Kevin Soza,12988195008086194,21.0
Charles Bayers,87506197002054148,21.0
Maria Russell,76317196604029393,21.0
Bobbie Webb,11249201407229462,21.0
Heather Ennis,59083194807277766,21.0
Phillip Thoennes,30186196311156715,21.0
Karen Brazile,30527200912037328,21.0
Philip Lewis,47594199402061348,21.0
Hans Huelskamp,95510199905123735,21.0
Steve Watson,92858198009071183,21.0
Andrea Dillon,34937199512138842,21.0
Troy Arce,39666194906026417,21.0
Louise Hill,27369196205262466,21.0
John Cortez,69368200901177163,21.0
Lisa Combass,97929199504053086,21.0
Paul Gordin,72312201305099832,21.0
Richard Gonzales,17378195801128998,21.0
Giovanna Cummings,78140199011047047,21.0
Mirta Fry,37727198603075307,21.0
Nakia Guyton,31041197809086539,21.0
Leanne Smith,24963198702235649,21.0
Jared Combs,35543197205233626,21.0
Ann Meyer,10311194110058485,21.0
Linda Popovich,43277201704138217,21.0
Susan Hernandez,38766194201132480,21.0
Phyllis Coppola,21145196010121139,21.0
Anthony Uran,27521199109294223,21.0
Camille Anderson,87162199106083325,21.0
Tomas Squires,12346198906284507,21.0
Carla Mckinley,54389198307162704,21.0
Donald Goudeau,25060201601126071,21.0
Marcos Wanner,96350196207025459,21.0
Michael Westberg,74457200202271013,21.0
James Taylor,86805201111182632,21.0
Karl Mikrot,35329199910212125,21.0
Peggy Osuna,32020200108243186,21.0
Rodolfo Freeman,89034194812261095,21.0
Christy Martin,20165195105137781,21.0
Mary Goss,80644199104134686,21.0
Martin Chase,35402201710172439,21.0
Mary Dao,54456200407222507,21.0
Lincoln Morris,31972195104285393,21.0
Rita Villena,21558200605114079,21.0
Leslie Fisher,97359201304016514,21.0
Dennis Herrington,18874201009184954,21.0
Naomi Dasilva,60680198603019950,21.0
Mckinley Dunham,29071198710266388,21.0
Juan Crawford,36277197109248977,21.0
Leroy Renaud,81518200901029111,21.0
Nancy Veras,36141196411238246,21.0
Stanley Knight,61493193612155060,21.0
Lawrence Lea,16739198607175620,21.0
Amanda Poitier,23449193507154987,21.0
Bobby Shaw,11036197204178816,21.0
Felix Flores,40374196001251616,21.0
Elizabeth Davis,92813200312069603,21.0
Stefania Flores,13440195912058217,21.0
Jamie Newton,88827195012082667,21.0
John Walker,99595200107047748,21.0
Nicholas Buffalo,43582199502062356,21.0
Jeffrey King,30161196008283270,21.0
Margaret Holmquist,63699199610293788,21.0
Amanda Glosson,67165193904011196,21.0
Judy Cressey,40141195412183850,21.0
Misty Garcia,57849195702052144,21.0
Gail Stommes,36487198702016666,21.0
John Steele,64520195401034515,21.0
Tabatha Gehl,54737195705188658,21.0
Jennine Yu,55042194606138211,21.0
Paul Henke,81296201110306757,20.0
Tina Doig,39823196509141225,20.0
Annie Bowens,21855198307205552,20.0
Andrew Smith,88513201709103166,20.0
Randy Lancaster,19989198106193832,20.0
Jose Johnson,22078199308193268,20.0
Linh Scarberry,45371197905297438,20.0
Petra Rostad,10042194403261119,20.0
Alfonso Mcdaniel,80239201108168946,20.0
Geraldine Juarez,83191198501245212,20.0
James Schuck,54494201312266644,20.0
Joshua Justice,22202193307209454,20.0
Forrest Reese,67560199109274560,20.0
Mary Cameron,27450199901067919,20.0
Kelly Arrington,89402195902184820,20.0
Beulah Finnegan,31098199601251412,20.0
Marlyn Dahms,17902194906144291,20.0
Micheal Marshall,43053201312298563,20.0
Jean Hughes,82564199102229214,20.0
Crystal Peacock,91642198312212692,20.0
Tommy Weinstein,25815198004028042,20.0
Christine Lott,80902196902145367,20.0
Ronald Mcatee,14839198905315764,20.0
Adam Hassett,60229194708064365,20.0
Leah Hendrix,75235199802149553,20.0
Oscar Munguia,54019193207169548,20.0
Kristin Hudgins,15749201503065635,20.0
Alex Harrison,81687197408173596,20.0
John Roswell,98197201007135043,20.0
Gregory Mclawhorn,14312194512154140,20.0
William Simpson,54259201801033520,20.0
Jerry Roache,75869201609282311,20.0
Charles Javier,87927193303115779,20.0
Ronald Felder,60555198312107669,20.0
Lawrence Harris,29869201508021297,20.0
Belinda Hagen,71235199903093860,20.0
Maryanne Morrissey,32904193806194027,20.0
Tracy Shaw,65547193707283745,20.0
James Chipman,65505197706239354,20.0
Paul Lewis,39631197612053772,20.0
Darrell Robinson,38598200107247868,20.0
Harold Buck,52593199407145069,20.0
Brian Bell,95840197801298687,20.0
Virginia Abney,37508197507087632,20.0
Selina Stedman,87910197305018340,20.0
Leslie Stookey,83615198710089010,20.0
Judy Tanner,97303200608267854,20.0
Karen Rivera,67600198611285132,20.0
Mia Wood,22770193910078247,20.0
Dian Lant,82929195508265722,20.0
Christopher Pollak,14792200504101387,20.0
Darlene Burton,91147201712212711,20.0
Mary Slater,15418201108055724,20.0
Doris Ellsworth,38677200810143391,20.0
Alan Lamay,62128196701233820,20.0
Robert Mehling,72470202002143057,20.0
Robert Lockhart,18750193904076045,20.0
Christine Meehleder,56415198809153249,20.0
Matthew Roscoe,13924197511254232,20.0
Charles Kissinger,75912199211287032,20.0
Jose Hogsett,47836200611146549,20.0
Guadalupe Brackman,19737200501305349,20.0
Kathleen Beard,71433200204091277,20.0
Raymond Mejias,71230201507112577,20.0
Tommy Thomas,37789197007257656,20.0
Percy Schenk,92775195811278858,20.0
Andrea Chaires,55896199606084938,20.0
Calvin Imoto,42814201208121699,20.0
Steve Carruthers,94776193908195959,20.0
Berry Gibson,35251198211075414,20.0
Lillian Varner,21002200206225997,20.0
Enedina Paker,25869199903193257,20.0
Terry Howard,65284197611051511,20.0
Melony Lemons,17578199901071518,20.0
William Minor,49665200807217400,20.0
Tom Mention,63593198807147736,20.0
Colleen Rivera,59030196112105346,20.0
Elizabeth Perry,30342199111296857,20.0
Amy Niemi,78269194710192751,20.0
Paul Taylor,27757201504014289,20.0
Lori Imperial,99527195809274722,20.0
Robert Snodgrass,62528199210019562,20.0
Helen Cervantes,63663200704308337,20.0
Donald Buchheit,27828197905013894,20.0
Vincent Hopkins,97797200403309309,20.0
Joyce Bishop,97065201908059980,20.0
Stuart Kelley,58686200611084381,20.0
Keith Diaz,82528194502099193,20.0
Cory Slack,87143199408186348,20.0
Veronica Yaple,65039197805023309,20.0
Jennifer Franklin,60364193911226792,20.0
George Beard,55302196410294231,20.0
Matthew Finkenbinder,76754201102045069,20.0
Steven Baker,89887198503249959,20.0
Chelsea Melton,69327196508062013,20.0
Erica Silverthorn,85874198406202096,20.0
Monica Westbrook,84413196203218016,20.0
Billie Guerrero,90864197606192289,20.0
Tracie Ellis,30633195304062038,20.0
Willie Doil,45331194204091902,20.0
Tanya Johnson,49168198610094986,20.0
Shawn Gomez,71817198011199297,20.0
Alfredo Mullen,44676201301092774,20.0
Donald Johnson,58680201904158689,20.0
Jose Norris,70021200012036076,20.0
Francis Byrd,20145200811206887,20.0
Eddie Smith,15612193710212350,20.0
Ola Hodges,69614200701195467,20.0
Jaime Rayford,91687200604294782,20.0
Lorelei Gracie,90558199204022984,20.0
Stephanie Bankston,99896197408275470,20.0
David Carn,19411198510282917,20.0
Helen Brown,88859195810027770,20.0
Joshua Sanders,80318201908238728,20.0
Cheri Hanson,16214198508128598,20.0
William Whaley,36539199305228153,20.0
Paula Jimenez,36742199411133488,20.0
Humberto Lacour,57420194301069665,20.0
April Lott,83732197202192661,20.0
Jose Brown,63811197309206204,20.0
Brittny Boehme,80523197210168506,20.0
Jonathan Rice,21286199704099709,20.0
Charles Dye,29254194002158449,20.0
James Hart,46535198101192633,20.0
Walter Eger,82609196806206628,20.0
Eva Rigby,63567199205144249,20.0
Ruth Cecil,59835193703153743,20.0
Emily Smith,63749196212317930,20.0
Ronald Andres,21814200103124197,20.0
Shawana Snyder,80881198806161014,20.0
Stephine Knoedler,95885201909092889,20.0
Scarlett Sullivan,73872194404078618,20.0
Kyle Fowlkes,95063196712113443,20.0
Isis Vallejo,20822195604097194,20.0
Herbert Horne,91527194108056060,20.0
Sandra Jones,70331198412138809,20.0
Carol Williams,60898199905171003,20.0
Barbara Scott,50942194210027661,20.0
Charles Niebaum,27821198608045042,20.0
Cristy Luther,74756196701025451,20.0
Ella Ward,99856197008075702,20.0
Louis Bjorkman,88887193903033553,20.0
Micheal Ring,88989194008161475,20.0
Lorraine Bradley,18034201501101100,20.0
Bobby Embree,37817194008284065,20.0
Matthew Graves,33230195205069700,20.0
Angela Gregory,94837196911173589,20.0
William Larson,71059193710284238,20.0
Michael Gallagher,62259197803113288,20.0
Dawn Demarsico,95477198904077855,20.0
Joan Sorensen,95519197803089841,20.0
Wanda Williams,55382198511012795,20.0
Lorraine Delacerda,33580201706264502,20.0
Kathy Watkins,22012199305099946,20.0
Pauline Miller,33404199504214289,20.0
Eun Alley,49451197310166520,20.0
Lauren Roy,84539193102043546,20.0
Deborah Murphy,85916196103044850,20.0
Adolfo Davilla,27887195302056192,20.0
Sandra Hernandez,69476197307103359,20.0
Julio Monroe,82768199205149821,20.0
Michael Hill,40078198507192240,20.0
James Black,21841194009285728,20.0
Pamela Stetler,27421196703224341,20.0
Jane Laughlin,97780200209076183,20.0
Ruby Ferguson,66347199902285051,20.0
Opal Olszewski,28851201108098497,20.0
Sarita Hernandez,36754193209114268,20.0
Donald Halpern,97893194506193739,20.0
Roger Pena,24310200209178762,20.0
John Cunningham,15297200610081992,20.0
Dorthy Dyal,72984196208233421,20.0
Catherine Addison,73542199001058426,20.0
John Moody,83903193807142779,20.0
Dennis Thompson,63274199310292635,20.0
