Name,id_Number,row_Number,seat_Number,auditorium_Number,test_result,score
"Andrew Brown",17686200804234272,7,16,5,False,80.46893953333333
"Andrew Caron",83890201209017748,27,63,2,False,79.069069575
"Andrew Carpenter",18835196301191296,21,7,1,False,67.56646520000001
"Andrew Demark",14572200805031326,39,55,4,False,83.16488642499999
"Andrew Ducharme",85754199904303331,27,10,4,False,91.19008334166668
"Andrew Dyer",85775201702215585,32,48,4,False,72.72256225
"Andrew Emmert",98651200805288453,32,11,6,NULL,90.52992399166666
"Andrew Farmer",42985201607274451,48,27,4,False,73.42613366666667
"Andrew Farrar",55725198109037720,15,64,1,NULL,73.44344045576031
"Andrew Gardner",64956199608023116,32,63,1,False,90.170444125
"Andrew Geppert",19129195502038843,24,1,4,False,71.51238735833334
"Andrew Ha",38370199803313779,11,51,1,False,80.26405858333334
"Andrew Juarez",42698195810149917,2,42,1,False,55.228239916666666
"Andrew Kennedy",82513197703041920,47,5,4,NULL,73.44344045576031
"Andrew Lowe",17899195109012446,13,7,5,False,73.44344045576031
"Andrew Mccoy",29217194002032301,13,53,1,False,64.30649541666666
"Andrew Mitchell",58940197803286832,45,39,2,False,76.73143313333333
"Andrew Morasca",68845200005173806,45,8,4,False,77.6330641
"Andrew Nast",21742193602218947,42,28,1,False,66.58894963333333
"Andrew Oliver",31383193501272268,1,34,5,False,73.44344045576031
"Andrew Persinger",65852193512174219,4,47,5,False,73.44344045576031
"Andrew Rhoades",78038199509175213,34,13,6,NULL,71.82829210833333
"Andrew Smith",18312197807163179,16,3,6,NULL,69.42251830833334
"Andrew Smith",88513201709103166,14,43,4,False,73.33434797499999
"Andrew Sparling",61008195702192691,31,67,1,False,70.022734425
"Andrew Stephens",97234201806112858,7,29,5,False,64.582591575
"Andrew Taylor",65573198202012178,6,2,4,False,78.68033238333332
"Andrew Thao",96142193805137796,15,28,4,False,75.31136994166665
"Andrew Villalobos",90912200702219941,25,64,4,NULL,73.44344045576031
"Andrew Villalobos",45352195512313509,7,48,4,NULL,73.44344045576031
"Andrew Walton",11114200612049982,21,40,1,NULL,83.10784157500001
"Andrew Williams",34080193304243136,20,33,6,False,65.28281866666667
"Andrew Wilson",84676199108203592,34,33,4,NULL,88.18408515833333
"Andy Cochran",97886195407131547,35,14,6,False,73.44344045576031
"Andy Didonato",15830200008291153,13,61,1,False,88.29695329166667
"Andy Duffy",51552198403092685,26,40,3,False,73.44344045576031
"Andy Johanson",87571199503283332,38,23,5,NULL,73.44344045576031
"Anette Kyle",84092195803238303,1,24,2,False,80.38107325
"Angel Anderson",36918200312179415,17,54,1,NULL,89.700330575
"Angel Best",20686199710152306,7,12,2,False,80.84874451666667
"Angel Bruno",77246193005235900,18,12,6,NULL,73.44344045576031
"Angel Culbertson",45066198303302640,35,66,2,False,83.26741389166666
"Angel Davis",67393196512198676,19,12,2,False,75.32670693333333
"Angel Desrosiers",79052197102122937,12,7,2,False,85.20044777500001
"Angel Flanigan",79536195602015892,36,45,1,False,67.48566570833333
"Angel Kim",18140195106256217,7,46,4,NULL,60.59747983333333
"Angel Nix",24218201909153490,4,60,1,False,51.061214275
"Angel Prather",15833199707231724,59,24,2,False,85.3101108
"Angel Sandoval",80189200507195961,21,46,4,NULL,74.71458425
"Angel Slater",68010201502117503,36,7,3,NULL,77.105042125
"Angel Weaver",28071197710035198,36,31,3,False,80.91867948333334
"Angela Barney",88066200504309305,36,56,5,NULL,82.6989881
"Angela Bell",32151194603286073,23,34,3,True,71.34806043333334
"Angela Branch",87363197406042938,49,37,2,False,64.3829258
"Angela Bustos",40756200506042412,14,16,6,False,73.44344045576031
"Angela Cates",93869197410301207,11,33,4,NULL,79.67878110833333
"Angela Cheatham",53008198308199115,23,53,1,False,74.34568861666666
"Angela Delgado",14978193012287093,3,45,4,False,64.07094595000001
"Angela Dorf",64652193405071914,14,32,4,False,64.98894871666666
"Angela Emerson",73821199902267734,39,6,3,NULL,69.01533975000001
"Angela Gosnell",55873197501209898,42,30,6,NULL,72.475292125
"Angela Gregory",94837196911173589,8,39,6,NULL,68.80178205833333
"Angela Heyd",38420199012029866,12,53,2,False,81.58998076666666
"Angela Jackson",42291196904243063,12,11,1,NULL,83.51436261666666
"Angela Jernigan",26330200111049294,11,18,4,False,90.42391479999999
"Angela Landor",74679194604063533,7,55,1,False,67.316075975
"Angela Laster",57801198802282064,46,58,2,False,75.00410713333333
"Angela Marron",29071195102207749,24,21,3,NULL,64.07010348333333
"Angela Mccain",34495194111154616,34,62,5,True,64.98814191666668
"Angela Mitchel",69297196212145203,35,57,4,False,61.869132758333336
"Angela Morrison",14325200811116140,43,62,5,False,73.44344045576031
"Angela Perkins",31822196108098427,39,21,2,False,68.71847069166667
"Angela Rivera",57417200305097576,61,1,4,False,73.44990018333333
"Angela Rodriguez",57909195405244082,24,38,5,False,69.03591118333333
"Angela Rush",68520195711158774,53,48,4,False,64.06358148333334
"Angela Scruggs",41876195001048402,63,13,4,False,56.22728570000001
"Angela Smith",52558194504078785,49,36,2,False,63.99325274166667
"Angela Smith",62878196501173582,63,64,4,False,51.08705033333334
"Angela Smith",43403194507187711,25,62,2,False,58.79982966666667
"Angela Stripling",99113198304241250,4,7,2,NULL,73.53571975
"Angela Tuttle",42350196701094872,9,37,6,False,79.253485325
"Angela Vu",40178198110206523,42,54,2,False,73.44344045576031
"Angelica Dardar",82847198803048013,62,44,4,False,83.82662451666666
"Angelica Mcdonald",36939199309263924,7,46,1,False,71.50706594166667
"Angelica Vela",13713198212228577,8,14,1,False,69.17641208333333
"Angelina Hardie",32655195107262170,57,32,2,False,64.32656685
"Angelina Moya",22425194004259979,23,20,6,NULL,61.63681224999999
"Angelique Strunk",15357195006033817,11,35,2,False,65.516807675
"Angelita Brenner",99226201305309541,33,52,1,NULL,77.69113916666667
"Angelita Sanders",83568193012114052,36,30,4,False,69.26563461666666
"Angelita Whitlock",28963197212315845,29,7,4,False,73.44344045576031
"Angelo Burrell",61572196011112914,1,35,4,False,73.15034066666666
"Angelo Franklin",41094194808037512,41,40,1,False,61.53418040833334
"Angelo Higgins",93654197509295594,32,23,4,False,79.23400546666667
"Angelo Plitt",46425193709014296,4,66,2,NULL,67.04289467500001
"Angelo Price",78777194802016958,27,17,3,False,70.84185714166668
"Angelo Webster",54657195011038764,55,51,2,NULL,66.12115016666667
"Angie Davis",17858199312162837,24,9,6,False,73.44344045576031
"Angie Magan",82594193611264071,24,36,1,False,49.27341940833333
"Angie Randall",97499202005284645,39,53,2,True,76.32296700833334
"Anibal Mayo",63239193202162241,33,2,5,False,63.0152802
"Anita Black",69541199202084621,2,63,4,NULL,78.30296609166666
"Anita Caldwell",85757193712158142,28,22,6,False,63.497216099999996
"Anita Camacho",44921199611215830,55,14,4,NULL,82.81117580833333
"Anita Curtiss",70302198703028969,7,39,6,False,73.44344045576031
"Anita Davis",46610198301023738,32,22,4,False,73.44344045576031
"Anita Dome",55962195911115409,40,35,2,False,79.155898325
"Anita Fan",11292200703097582,20,11,4,False,71.84438094166666
"Anita Grubbs",50230200103143392,30,51,5,False,73.44344045576031
"Anita Jones",94848201012247049,36,36,3,False,73.44344045576031
"Anita King",66921197110206577,25,24,4,False,57.257728
"Anita Klapp",70578196008059050,22,4,3,False,75.80510805
"Anita Kramer",21156195703016194,38,10,6,NULL,70.28555219166665
"Anita Landis",15688193806173296,25,28,1,False,61.24538735
"Anita Miller",21544194205077252,12,15,3,False,60.53084523333334
"Anita Morris",84710199110081361,6,43,4,False,96.47023991666667
"Anita Mullen",95702195601315058,32,28,6,NULL,73.44344045576031
"Anita Priest",64064198912248842,16,57,5,False,86.351587875
"Anita Rodriguez",23854200906279749,40,23,5,True,72.06685989166665
"Anita Roughton",15564200302175636,26,5,1,NULL,82.45292672500001
"Ann Alguire",12965196112205095,30,36,1,False,72.29959706666666
"Ann Anderson",98693195705308294,6,45,4,False,63.857831483333335
"Ann Aponte",26695193105049035,51,18,2,True,58.90659338333333
"Ann Bailey",87721200303011423,47,51,1,False,87.77061170833333
"Ann Brown",98082193411113789,34,56,1,False,60.02914833333334
"Ann Brown",53978193312232149,27,28,4,False,49.02790290833334
"Ann Canady",68123195303318715,13,26,1,False,68.96447340833333
"Ann Chambers",98855194212292761,6,40,4,False,54.576184041666664
"Ann Chesley",60280199910312625,18,41,5,NULL,85.23757784166666
"Ann Cleary",69442200603026594,29,19,4,False,88.206693225
"Ann Dolan",84667201206131163,26,13,3,False,80.80391390833333
"Ann Ellis",96300199009268900,12,42,3,False,73.44344045576031
"Ann Ferrara",35619200406163186,27,48,4,True,78.79165016666666
"Ann Fournier",55019194210152367,9,60,1,False,58.99869413333334
"Ann Ingram",84850195912199745,36,64,2,False,66.65314741666667
"Ann Jasper",36060194406126086,19,29,4,False,71.88326281666667
"Ann Johnson",82519197712122916,1,42,5,NULL,81.848087875
"Ann Jordan",41703196304089883,14,36,6,NULL,63.31901096666667
"Ann Lamothe",99768193808146432,7,8,5,False,58.4596181
"Ann Lyons",36002193302186691,14,50,1,False,69.45849724166666
"Ann Mann",32071195408131947,35,33,3,NULL,52.778669408333336
"Ann Maultsby",13013199002053852,13,53,2,True,80.41715018333333
"Ann Meyer",10311194110058485,37,33,6,NULL,62.13186628333334
"Ann Nasta",64777197812125120,43,41,6,False,83.96475365
"Ann Oldroyd",22273195207081385,37,6,5,False,52.576236233333326
"Ann Phelps",73228193302136313,44,12,1,False,61.97652928333333
"Ann Saucedo",47733199106043387,10,64,2,False,81.97725273333333
"Ann Scott",21781193601063306,25,12,6,False,66.02564193333333
"Ann Skees",95796200810088279,33,35,2,False,81.86505493333334
"Ann Sproul",69800197211027137,6,13,6,False,73.44344045576031
"Ann Stoner",50808196601284912,27,52,1,False,82.87477565
"Ann Zabel",51704194605085083,16,7,4,False,73.44344045576031
"Anna Burns",28808195406074002,25,63,2,False,65.81059523333333
"Anna Burton",85457196203311868,42,1,6,False,81.39012819166666
"Anna Campbell",27927198207125196,11,31,1,False,79.503045775
"Anna Carrithers",34391193510222320,32,4,5,False,57.363762816666664
"Anna Coleman",40338199104187400,36,20,1,False,84.60425545833333
"Anna Davis",58428193606108272,61,12,4,False,65.79341668333333
"Anna Day",64843201303301404,23,37,6,False,73.44344045576031
"Anna Dever",31114193610133981,38,64,4,NULL,64.64053846666667
"Anna Elliot",57212196502223823,8,20,6,NULL,86.68508605833334
"Anna Galloway",81140201101256831,21,5,3,True,68.16962910833333
"Anna Grasso",12137197703128639,8,8,4,False,82.81119136666668
"Anna Holt",15764197505095064,35,51,5,False,72.86620785833334
"Anna Hooten",50696196007057666,20,48,4,False,65.96450001666668
"Anna Johns",38167199105065853,36,24,2,False,89.57081593333334
"Anna Johnston",77126194810217744,39,37,3,False,63.646152908333335
"Anna Lang",53207196210226733,31,33,3,False,59.609677616666666
"Anna Martinez",53787195907029131,39,33,1,False,79.33380674166666
"Anna Mathison",53205193505044980,10,15,5,NULL,68.48869502499998
"Anna Mayer",40394196603127078,23,15,4,False,67.43529944166666
"Anna Mayette",68859193906162848,20,5,4,True,73.44344045576031
"Anna Medina",35669195807037108,29,42,4,False,61.525135516666666
"Anna Miller",19384196108292642,22,30,5,False,73.44344045576031
"Anna Nguyen",84419197606108271,22,45,5,False,71.91084429166666
"Anna Norrod",73672193107202737,13,33,2,NULL,67.59151464166666
"Anna Orourke",54934197108135360,31,4,4,True,77.87497525
"Anna Orzell",74122194409145322,14,9,6,False,71.522736225
"Anna Peco",99547193103285443,18,4,6,False,65.20159156666668
"Anna Quinn",43240197409171822,28,32,6,False,69.35059065
"Anna Reed",14949193508201833,27,56,4,False,64.537304925
"Anna Robichaux",12692196909118530,11,52,1,NULL,76.80060439166667
"Anna Sproul",67807199908183363,30,46,2,NULL,84.151641925
"Anna Stalling",74987201501029330,8,33,2,False,77.58144504166667
"Anna Taylor",56050198610279587,33,11,3,NULL,88.5921291
"Anna Vandevelde",78073195804191729,37,55,1,NULL,70.11117671666666
"Anna Walsh",58134196607269658,50,33,4,False,73.44344045576031
"Anna Warner",15085200603152215,48,65,4,False,75.66164468333334
"Anna Whitfield",73234198305306498,23,33,4,False,75.60396793333334
"Anna Wilson",84917201206021003,8,4,6,NULL,84.60815109166666
"Anna Woolfolk",58551198502135852,36,17,4,False,84.90385804166667
"Annabell Peters",14625200105026605,36,12,5,False,73.44344045576031
"Annamae Spears",29961199904066240,3,19,2,NULL,84.49055584166668
"Annamarie Frederick",17766193201242066,19,19,2,False,68.53084428333334
"Anne Brown",39750196304138343,23,15,2,False,73.44344045576031
"Anne Carson",70280197803018749,3,40,6,False,78.04709248333333
"Anne Colantuono",83115200105226341,34,61,5,False,82.94715475833334
"Anne Duke",36421200406286837,22,27,2,NULL,75.27903845
"Anne Fielding",68484200105105672,42,50,4,NULL,80.9956181
"Anne Hull",36682199511106062,44,17,2,NULL,73.44344045576031
"Anne Humann",95228196807181132,42,24,4,False,73.44344045576031
"Anne Jordan",25004193612043113,18,38,5,False,66.21133880000001
"Anne Kirk",59448199501267379,13,45,2,False,93.66598165833334
"Anne Koehler",54280197704196221,4,41,5,False,73.44344045576031
"Anne Mcclarty",41244198806103641,2,27,4,False,73.44344045576031
"Anne Mcclinsey",68311201807281506,12,23,4,NULL,71.80410620833334
"Anne Parry",39223193901284413,1,61,2,False,55.247632775
"Anne Pullen",67792200011284457,17,31,3,NULL,82.72587361666666
"Anne Schammel",75800194308307247,66,56,4,NULL,56.23495053333334
"Anne Thomas",51243198309266819,36,62,5,False,73.44344045576031
"Anne Vela",58327199010143762,18,56,1,False,86.10307598333334
"Anne Wright",10499195502024973,28,30,1,False,68.38361354166666
"Anneliese Krock",56858198604143140,8,18,3,NULL,75.96184065
"Annette Banks",40161196304123439,46,52,5,False,70.94213095833332
"Annette Castillo",37615198612241606,61,21,4,True,83.71803751666667
"Annette Eaddy",14807199604088934,34,8,6,False,85.03573716666666
"Annette Griego",71099196912198874,36,15,3,False,78.04757875833333
"Annette Mears",92452198302057518,57,51,4,False,84.27983055833333
"Annette Norris",95643200912039858,35,61,4,False,81.68464193333334
"Annette Person",71594199811228082,28,34,5,False,75.11915198333334
"Annette Rusert",76165197508309640,40,20,1,True,80.34533698333333
"Annette Shives",17359197610234385,31,33,5,False,73.44344045576031
"Annette Sikorski",82386194201185336,28,8,4,False,61.725855300000006
"Annie Ardoin",18996196711259959,15,12,3,NULL,80.11376645833333
"Annie Benbow",14717193508081416,19,12,4,NULL,63.46166570833333
"Annie Bisono",58684193902234053,43,34,4,NULL,51.5219597
"Annie Bowens",21855198307205552,17,66,4,False,92.07976922499999
"Annie Crittenden",51728202001273950,17,41,6,False,77.58549450833333
"Annie Flores",51046198709215888,22,13,1,NULL,82.8993718
"Annie Hudson",16408201602155403,14,28,2,NULL,73.44344045576031
"Annie Leonard",47936198002297238,32,33,4,False,61.75316939166666
"Annie Plaza",34915194909248387,40,63,4,NULL,79.22737910833334
"Annie Pogue",32231193704163231,4,3,4,NULL,52.02936810833333
"Annie Russell",10377196702061435,48,6,1,True,73.44344045576031
"Annie Weikel",94756196109286843,16,39,2,False,79.421633675
"Annie White",46530198602086024,29,47,3,NULL,87.36621793333333
"Anthony Batty",71836200909091812,33,11,4,True,73.44344045576031
"Anthony Bernd",97159200205301325,52,68,4,True,72.18664192499999
"Anthony Black",61825201604116865,62,20,4,True,70.13744961666667
"Anthony Clemens",13999201908084901,24,28,1,True,73.008417575
"Anthony Cullinane",41605193512136894,13,10,1,False,66.931895575
"Anthony Denman",43558195311287740,59,46,4,NULL,69.30824631666667
"Anthony Denning",11057200008233484,35,24,5,False,91.45583425833334
"Anthony Donaldson",75083193512189291,25,41,4,False,65.05638185
"Anthony Douglass",86451193802161611,12,10,2,False,57.11501463333333
"Anthony Dyess",16474194206069670,17,57,4,False,56.49873624166667
"Anthony Ellison",36677199009204177,18,4,1,NULL,82.9156795
"Anthony Garton",96531193401319234,15,24,3,False,67.99213094999999
"Anthony Gebo",65978199903137950,34,62,1,False,82.15484706666668
"Anthony Gleason",57652197409249959,48,34,1,False,77.03136628333333
"Anthony Heard",27783198509161402,28,37,6,False,80.2871172
"Anthony Kerns",59707198407231424,4,45,2,False,88.03425546666666
"Anthony King",21961196202043386,58,43,2,False,67.79186444166668
"Anthony Knox",71671198611239425,1,64,4,True,83.50558515
"Anthony Lafountain",82368200010063435,45,11,4,False,73.44344045576031
"Anthony Lipps",46379194503264870,54,58,4,False,72.93511170833334
"Anthony Mcclure",53108200512215882,13,24,4,False,77.11320328333333
"Anthony Mercado",19206194104205637,17,13,3,NULL,71.118307675
"Anthony Miller",94465197404109031,5,23,6,NULL,81.84340382500001
"Anthony Miller",58323193004278079,19,41,3,False,63.902273808333334
"Anthony Morrow",17949198310108764,12,54,5,NULL,75.1953681
"Anthony Murakami",10018197903299903,45,55,2,False,73.44344045576031
"Anthony Park",73973198103068917,8,65,1,False,86.81042122499998
"Anthony Pearson",82067193501221636,47,39,1,False,73.44344045576031
"Anthony Phelps",42972194604135328,22,26,6,False,72.05037451666666
"Anthony Pikula",97997194304029739,39,63,4,False,69.47261538333333
"Anthony Rigdon",62563199108103043,33,52,2,False,87.47376555
"Anthony Rominger",12352196204241491,1,24,6,False,76.450758225
"Anthony Schell",40434200006133817,44,45,4,True,80.24161720833334
"Anthony Smith",19776195606308674,33,47,3,NULL,74.92594411666667
"Anthony Tusa",41487200804257409,14,10,2,False,74.08267399166667
"Anthony Uran",27521199109294223,41,20,5,False,83.59829393333334
"Anthony Venable",66996198512273025,39,22,5,NULL,84.94089008333334
"Anthony Weiss",62016201511239530,24,47,5,False,72.612830575
"Anthony Wilkinson",59342193701172802,36,12,4,False,57.74548441666667
